tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
5741	Giardia intestinalis	60424531	0	live	GL50803_0088922	GL50803_0088922	hypothetical protein	hypothetical protein		5	NC_051860.1	3313200	3313694	minus	1		
5741	Giardia intestinalis	60424530	0	live	GL50803_008862	GL50803_008862	hypothetical protein	hypothetical protein		1	NC_051856.1	459840	461471	plus	1		
5741	Giardia intestinalis	60424529	0	live	GL50803_008847	GL50803_008847	hypothetical protein	hypothetical protein		2	NC_051857.1	1393183	1394664	plus	1		
5741	Giardia intestinalis	60424528	0	live	GL50803_008804	GL50803_008804	hypothetical protein	hypothetical protein		2	NC_051857.1	618603	619634	minus	1		
5741	Giardia intestinalis	60424526	0	live	GL50803_0087774	GL50803_0087774	hypothetical protein	hypothetical protein		2	NC_051857.1	613148	615553	minus	1		
5741	Giardia intestinalis	60424525	0	live	GL50803_0087577	GL50803_0087577	hypothetical protein	hypothetical protein		4	NC_051859.1	1587296	1588204	plus	1		
5741	Giardia intestinalis	60424524	0	live	GL50803_0087492	GL50803_0087492	hypothetical protein	hypothetical protein		1	NC_051856.1	155915	156520	plus	1		
5741	Giardia intestinalis	60424523	0	live	GL50803_0087472	GL50803_0087472	hypothetical protein	hypothetical protein		1	NC_051856.1	180051	184598	minus	1		
5741	Giardia intestinalis	60424522	0	live	GL50803_0087461	GL50803_0087461	hypothetical protein	hypothetical protein		1	NC_051856.1	187369	189246	minus	1		
5741	Giardia intestinalis	60424521	0	live	GL50803_008744	GL50803_008744	hypothetical protein	hypothetical protein		4	NC_051859.1	963173	964918	plus	1		
5741	Giardia intestinalis	60424520	0	live	GL50803_0087112	GL50803_0087112	hypothetical protein	hypothetical protein		2	NC_051857.1	391141	396150	plus	1		
5741	Giardia intestinalis	60424519	0	live	GL50803_0087056	GL50803_0087056	hypothetical protein	hypothetical protein		2	NC_051857.1	396156	402446	minus	1		
5741	Giardia intestinalis	60424514	0	live	GL50803_008658	GL50803_008658	hypothetical protein	hypothetical protein		5	NC_051860.1	892833	893828	plus	1		
5741	Giardia intestinalis	60424513	0	live	GL50803_0086520	GL50803_0086520	hypothetical protein	hypothetical protein		3	NC_051858.1	1573037	1575520	minus	1		
5741	Giardia intestinalis	60424512	0	live	GL50803_008651	GL50803_008651	hypothetical protein	hypothetical protein		5	NC_051860.1	898035	898994	minus	1		
5741	Giardia intestinalis	60424509	0	live	GL50803_008620	GL50803_008620	hypothetical protein	hypothetical protein		1	NC_051856.1	232227	234179	minus	1		
5741	Giardia intestinalis	60424508	0	live	GL50803_008616	GL50803_008616	hypothetical protein	hypothetical protein		1	NC_051856.1	236749	237195	minus	1		
5741	Giardia intestinalis	60424507	0	live	GL50803_008604	GL50803_008604	hypothetical protein	hypothetical protein		3	NC_051858.1	1130963	1131481	minus	1		
5741	Giardia intestinalis	60424505	0	live	GL50803_008449	GL50803_008449, GL50803_115363	hypothetical protein	hypothetical protein		5	NC_051860.1	435175	435702	minus	1		
5741	Giardia intestinalis	60424504	0	live	GL50803_008357	GL50803_008357	hypothetical protein	hypothetical protein		4	NC_051859.1	2466640	2467866	minus	1		
5741	Giardia intestinalis	60424503	0	live	GL50803_008322	GL50803_008322	hypothetical protein	hypothetical protein		2	NC_051857.1	108673	109947	minus	1		
5741	Giardia intestinalis	60424502	0	live	GL50803_008263	GL50803_008263	hypothetical protein	hypothetical protein		5	NC_051860.1	1432820	1433206	plus	1		
5741	Giardia intestinalis	60424500	0	live	GL50803_008204	GL50803_008204	hypothetical protein	hypothetical protein		3	NC_051858.1	499078	500370	plus	1		
5741	Giardia intestinalis	60424499	0	live	GL50803_008200	GL50803_008200	hypothetical protein	hypothetical protein		3	NC_051858.1	503891	504193	minus	1		
5741	Giardia intestinalis	60424498	0	live	GL50803_008148	GL50803_008148	hypothetical protein	hypothetical protein		5	NC_051860.1	1627270	1627995	minus	1		
5741	Giardia intestinalis	60424497	0	live	GL50803_008145	GL50803_008145	hypothetical protein	hypothetical protein		5	NC_051860.1	1631154	1633517	minus	1		
5741	Giardia intestinalis	60424495	0	live	GL50803_008123	GL50803_008123	hypothetical protein	hypothetical protein		5	NC_051860.1	2741100	2742038	plus	1		
5741	Giardia intestinalis	60424494	0	live	GL50803_008078	GL50803_008078	hypothetical protein	hypothetical protein		5	NC_051860.1	1678947	1679510	plus	1		
5741	Giardia intestinalis	60424493	0	live	GL50803_008063	GL50803_008063	hypothetical protein	hypothetical protein		1	NC_051856.1	1440516	1441850	plus	1		
5741	Giardia intestinalis	60424492	0	live	GL50803_008051	GL50803_008051	hypothetical protein	hypothetical protein		1	NC_051856.1	1449183	1449833	minus	1		
5741	Giardia intestinalis	60424491	0	live	GL50803_008023	GL50803_008023	hypothetical protein	hypothetical protein		5	NC_051860.1	1181693	1185895	minus	1		
5741	Giardia intestinalis	60424490	0	live	GL50803_007970	GL50803_007970	hypothetical protein	hypothetical protein		2	NC_051857.1	745467	746123	minus	1		
5741	Giardia intestinalis	60424489	0	live	GL50803_007969	GL50803_007969	hypothetical protein	hypothetical protein		2	NC_051857.1	744686	745477	plus	1		
5741	Giardia intestinalis	60424487	0	live	GL50803_007877	GL50803_007877	hypothetical protein	hypothetical protein		4	NC_051859.1	1523555	1525183	minus	1		
5741	Giardia intestinalis	60424486	0	live	GL50803_007851	GL50803_007851	hypothetical protein	hypothetical protein		4	NC_051859.1	942778	943419	plus	1		
5741	Giardia intestinalis	60424485	0	live	GL50803_007831	GL50803_007831	hypothetical protein	hypothetical protein		1	NC_051856.1	774622	775947	minus	1		
5741	Giardia intestinalis	60424482	0	live	GL50803_007790	GL50803_007790	hypothetical protein	hypothetical protein		5	NC_051860.1	3557561	3558022	minus	1		
5741	Giardia intestinalis	60424480	0	live	GL50803_007721	GL50803_007721	hypothetical protein	hypothetical protein		3	NC_051858.1	1264186	1267491	plus	1		
5741	Giardia intestinalis	60424479	0	live	GL50803_007685	GL50803_007685	hypothetical protein	hypothetical protein		5	NC_051860.1	2571562	2572233	minus	1		
5741	Giardia intestinalis	60424478	0	live	GL50803_007651	GL50803_007651	hypothetical protein	hypothetical protein		1	NC_051856.1	43176	45593	minus	1		
5741	Giardia intestinalis	60424476	0	live	GL50803_007599	GL50803_007599	hypothetical protein	hypothetical protein		4	NC_051859.1	2052964	2054889	plus	1		
5741	Giardia intestinalis	60424475	0	live	GL50803_007577	GL50803_007577	hypothetical protein	hypothetical protein		5	NC_051860.1	769596	771020	plus	1		
5741	Giardia intestinalis	60424474	0	live	GL50803_007555	GL50803_007555	hypothetical protein	hypothetical protein		5	NC_051860.1	3108585	3111245	plus	1		
5741	Giardia intestinalis	60424473	0	live	GL50803_007524	GL50803_007524	hypothetical protein	hypothetical protein		1	NC_051856.1	858770	859375	minus	1		
5741	Giardia intestinalis	60424472	0	live	GL50803_007521	GL50803_007521	hypothetical protein	hypothetical protein		1	NC_051856.1	862803	863237	plus	1		
5741	Giardia intestinalis	60424470	0	live	GL50803_007411	GL50803_007411	hypothetical protein	hypothetical protein		1	NC_051856.1	1107828	1109621	minus	1		
5741	Giardia intestinalis	60424467	0	live	GL50803_007285	GL50803_007285	hypothetical protein	hypothetical protein		4	NC_051859.1	246726	247001	minus	1		
5741	Giardia intestinalis	60424466	0	live	GL50803_007230	GL50803_007230	hypothetical protein	hypothetical protein		5	NC_051860.1	2827259	2828920	minus	1		
5741	Giardia intestinalis	60424465	0	live	GL50803_007190	GL50803_007190	hypothetical protein	hypothetical protein		5	NC_051860.1	3601484	3601948	plus	1		
5741	Giardia intestinalis	60424464	0	live	GL50803_006982	GL50803_006982	hypothetical protein	hypothetical protein		5	NC_051860.1	1653957	1655453	plus	1		
5741	Giardia intestinalis	60424463	0	live	GL50803_006933	GL50803_006933	hypothetical protein	hypothetical protein		5	NC_051860.1	3507542	3511159	minus	1		
5741	Giardia intestinalis	60424462	0	live	GL50803_006929	GL50803_006929	hypothetical protein	hypothetical protein		3	NC_051858.1	1316681	1317091	minus	1		
5741	Giardia intestinalis	60424461	0	live	GL50803_006927	GL50803_006927	hypothetical protein	hypothetical protein		3	NC_051858.1	1318442	1322326	minus	1		
5741	Giardia intestinalis	60424460	0	live	GL50803_006919	GL50803_006919	hypothetical protein	hypothetical protein		5	NC_051860.1	1723639	1725684	plus	1		
5741	Giardia intestinalis	60424459	0	live	GL50803_006901	GL50803_006901	hypothetical protein	hypothetical protein		4	NC_051859.1	795833	796171	plus	1		
5741	Giardia intestinalis	60424458	0	live	GL50803_006885	GL50803_006885	hypothetical protein	hypothetical protein		2	NC_051857.1	914789	915079	minus	1		
5741	Giardia intestinalis	60424457	0	live	GL50803_006713	GL50803_006713, GL50803_24414	hypothetical protein	hypothetical protein		5	NC_051860.1	2085517	2085924	minus	1		
5741	Giardia intestinalis	60424454	0	live	GL50803_006579	GL50803_006579	hypothetical protein	hypothetical protein		1	NC_051856.1	1378003	1379997	minus	1		
5741	Giardia intestinalis	60424453	0	live	GL50803_006559	GL50803_006559	hypothetical protein	hypothetical protein		5	NC_051860.1	1215780	1216211	plus	1		
5741	Giardia intestinalis	60424452	0	live	GL50803_006558	GL50803_006558	hypothetical protein	hypothetical protein		5	NC_051860.1	1216242	1217192	minus	1		
5741	Giardia intestinalis	60424451	0	live	GL50803_006556	GL50803_006556	hypothetical protein	hypothetical protein		5	NC_051860.1	1218831	1222178	minus	1		
5741	Giardia intestinalis	60424450	0	live	GL50803_006485	GL50803_006485	hypothetical protein	hypothetical protein		5	NC_051860.1	1809034	1810539	minus	1		
5741	Giardia intestinalis	60424449	0	live	GL50803_006458	GL50803_006458	hypothetical protein	hypothetical protein		4	NC_051859.1	584297	584716	plus	1		
5741	Giardia intestinalis	60424447	0	live	GL50803_006451	GL50803_006451, GL50803_38794	hypothetical protein	hypothetical protein		4	NC_051859.1	566407	567171	plus	1		
5741	Giardia intestinalis	60424444	0	live	GL50803_006341	GL50803_006341	hypothetical protein	hypothetical protein		3	NC_051858.1	862205	862624	minus	1		
5741	Giardia intestinalis	60424442	0	live	GL50803_006331	GL50803_006331	hypothetical protein	hypothetical protein		2	NC_051857.1	902951	903304	plus	1		
5741	Giardia intestinalis	60424441	0	live	GL50803_006292	GL50803_006292	hypothetical protein	hypothetical protein		5	NC_051860.1	3417070	3417882	plus	1		
5741	Giardia intestinalis	60424427	0	live	GL50803_006174	GL50803_006174	hypothetical protein	hypothetical protein		5	NC_051860.1	3610302	3611234	plus	1		
5741	Giardia intestinalis	60424424	0	live	GL50803_0061706	GL50803_0061706	hypothetical protein	hypothetical protein		1	NC_051856.1	1120464	1123871	plus	1		
5741	Giardia intestinalis	60424421	0	live	GL50803_0061646	GL50803_0061646	hypothetical protein	hypothetical protein		1	NC_051856.1	858556	858753	plus	1		
5741	Giardia intestinalis	60424416	0	live	GL50803_0061627	GL50803_0061627	hypothetical protein	hypothetical protein		1	NC_051856.1	767904	768485	minus	1		
5741	Giardia intestinalis	60424415	0	live	GL50803_0061626	GL50803_0061626	hypothetical protein	hypothetical protein		1	NC_051856.1	760720	761529	minus	1		
5741	Giardia intestinalis	60424414	0	live	GL50803_0061606	GL50803_0061606	hypothetical protein	hypothetical protein		1	NC_051856.1	573216	574394	minus	1		
5741	Giardia intestinalis	60424413	0	live	GL50803_0061593	GL50803_0061593, GL50803_32134	hypothetical protein	hypothetical protein		1	NC_051856.1	481089	482495	minus	1		
5741	Giardia intestinalis	60424406	0	live	GL50803_0061554	GL50803_0061554	hypothetical protein	hypothetical protein		1	NC_051856.1	248789	252073	plus	1		
5741	Giardia intestinalis	60424403	0	live	GL50803_006153	GL50803_006153	hypothetical protein	hypothetical protein		4	NC_051859.1	330134	330568	plus	1		
5741	Giardia intestinalis	60424398	0	live	GL50803_006147	GL50803_006147	hypothetical protein	hypothetical protein		1	NC_051856.1	366100	366969	plus	1		
5741	Giardia intestinalis	60424384	0	live	GL50803_0061303	GL50803_0061303	hypothetical protein	hypothetical protein		2	NC_051857.1	404712	404963	plus	1		
5741	Giardia intestinalis	60424383	0	live	GL50803_0061276	GL50803_0061276	hypothetical protein	hypothetical protein		2	NC_051857.1	295479	297140	plus	1		
5741	Giardia intestinalis	60424382	0	live	GL50803_0061272	GL50803_0061272	hypothetical protein	hypothetical protein		2	NC_051857.1	242646	243059	plus	1		
5741	Giardia intestinalis	60424381	0	live	GL50803_0061271	GL50803_0061271	hypothetical protein	hypothetical protein		2	NC_051857.1	220628	222307	minus	1		
5741	Giardia intestinalis	60424378	0	live	GL50803_0061105	GL50803_0061105	hypothetical protein	hypothetical protein		3	NC_051858.1	913843	916332	plus	1		
5741	Giardia intestinalis	60424377	0	live	GL50803_0061066	GL50803_0061066	hypothetical protein	hypothetical protein		3	NC_051858.1	620040	620849	minus	1		
5741	Giardia intestinalis	60424373	0	live	GL50803_0061043	GL50803_0061043	hypothetical protein	hypothetical protein		3	NC_051858.1	442227	443714	minus	1		
5741	Giardia intestinalis	60424371	0	live	GL50803_0061026	GL50803_0061026	hypothetical protein	hypothetical protein		3	NC_051858.1	385117	385428	minus	1		
5741	Giardia intestinalis	60424369	0	live	GL50803_0060974	GL50803_0060974	hypothetical protein	hypothetical protein		3	NC_051858.1	83624	84433	plus	1		
5741	Giardia intestinalis	60424365	0	live	GL50803_0060955	GL50803_0060955	hypothetical protein	hypothetical protein		3	NC_051858.1	28644	32267	minus	1		
5741	Giardia intestinalis	60424359	0	live	GL50803_0060903	GL50803_0060903	hypothetical protein	hypothetical protein		4	NC_051859.1	2603498	2603914	minus	1		
5741	Giardia intestinalis	60424356	0	live	GL50803_006084	GL50803_006084	hypothetical protein	hypothetical protein		4	NC_051859.1	2004943	2005599	minus	1		
5741	Giardia intestinalis	60424355	0	live	GL50803_0060838	GL50803_0060838	hypothetical protein	hypothetical protein		4	NC_051859.1	2387818	2389617	minus	1		
5741	Giardia intestinalis	60424352	0	live	GL50803_0060785	GL50803_0060785	hypothetical protein	hypothetical protein		4	NC_051859.1	2172366	2173391	plus	1		
5741	Giardia intestinalis	60424350	0	live	GL50803_0060774	GL50803_0060774	hypothetical protein	hypothetical protein		4	NC_051859.1	2043333	2047106	minus	1		
5741	Giardia intestinalis	60424348	0	live	GL50803_0060750	GL50803_0060750	hypothetical protein	hypothetical protein		4	NC_051859.1	1786386	1787042	plus	1		
5741	Giardia intestinalis	60424347	0	live	GL50803_0060748	GL50803_0060748	hypothetical protein	hypothetical protein		4	NC_051859.1	1771241	1772809	minus	1		
5741	Giardia intestinalis	60424345	0	live	GL50803_0060704	GL50803_0060704	hypothetical protein	hypothetical protein		4	NC_051859.1	1530117	1532627	plus	1		
5741	Giardia intestinalis	60424344	0	live	GL50803_0060697	GL50803_0060697	hypothetical protein	hypothetical protein		4	NC_051859.1	1496035	1496508	minus	1		
5741	Giardia intestinalis	60424341	0	live	GL50803_0060647	GL50803_0060647	hypothetical protein	hypothetical protein		4	NC_051859.1	1165819	1170396	plus	1		
5741	Giardia intestinalis	60424336	0	live	GL50803_0060618	GL50803_0060618	hypothetical protein	hypothetical protein		4	NC_051859.1	786212	788323	plus	1		
5741	Giardia intestinalis	60424335	0	live	GL50803_0060606	GL50803_0060606	hypothetical protein	hypothetical protein		4	NC_051859.1	686271	686615	plus	1		
5741	Giardia intestinalis	60424334	0	live	GL50803_0060603	GL50803_0060603	hypothetical protein	hypothetical protein		4	NC_051859.1	642782	663652	minus	1		
5741	Giardia intestinalis	60424328	0	live	GL50803_0060562	GL50803_0060562	hypothetical protein	hypothetical protein		4	NC_051859.1	212121	218450	plus	1		
5741	Giardia intestinalis	60424327	0	live	GL50803_006056	GL50803_006056	hypothetical protein	hypothetical protein		3	NC_051858.1	1386958	1387983	plus	1		
5741	Giardia intestinalis	60424324	0	live	GL50803_0060539	GL50803_0060539	hypothetical protein	hypothetical protein		5	NC_051860.1	3914941	3916197	plus	1		
5741	Giardia intestinalis	60424323	0	live	GL50803_0060537	GL50803_0060537	hypothetical protein	hypothetical protein		5	NC_051860.1	3843564	3843866	minus	1		
5741	Giardia intestinalis	60424321	0	live	GL50803_0060483	GL50803_0060483	hypothetical protein	hypothetical protein		5	NC_051860.1	3408049	3408468	plus	1		
5741	Giardia intestinalis	60424320	0	live	GL50803_0060466	GL50803_0060466	hypothetical protein	hypothetical protein		5	NC_051860.1	3244487	3244648	minus	1		
5741	Giardia intestinalis	60424318	0	live	GL50803_0060433	GL50803_0060433	hypothetical protein	hypothetical protein		5	NC_051860.1	3020127	3020723	minus	1		
5741	Giardia intestinalis	60424317	0	live	GL50803_0060401	GL50803_0060401	hypothetical protein	hypothetical protein		5	NC_051860.1	2897697	2898782	minus	1		
5741	Giardia intestinalis	60424316	0	live	GL50803_006038	GL50803_006038	hypothetical protein	hypothetical protein		4	NC_051859.1	2247849	2248508	plus	1		
5741	Giardia intestinalis	60424313	0	live	GL50803_0060307	GL50803_0060307	hypothetical protein	hypothetical protein		5	NC_051860.1	2276592	2276933	plus	1		
5741	Giardia intestinalis	60424311	0	live	GL50803_0060275	GL50803_0060275	hypothetical protein	hypothetical protein		5	NC_051860.1	1977655	1978179	minus	1		
5741	Giardia intestinalis	60424308	0	live	GL50803_0060223	GL50803_0060223	hypothetical protein	hypothetical protein		5	NC_051860.1	1346016	1346588	minus	1		
5741	Giardia intestinalis	60424307	0	live	GL50803_0060213	GL50803_0060213	hypothetical protein	hypothetical protein		5	NC_051860.1	1313742	1318742	minus	1		
5741	Giardia intestinalis	60424305	0	live	GL50803_0060210	GL50803_0060210	hypothetical protein	hypothetical protein		5	NC_051860.1	1252646	1253005	plus	1		
